provider_player_id,player_name,season,competition,club,position_raw,position,matches,minutes,goals,xg,non_penalty_goals,non_penalty_xg,assists,xa,shots,key_passes,xg_chain,xg_buildup,goals_p90,xg_p90,assists_p90,xa_p90,shots_p90,key_passes_p90,xg_chain_p90,xg_buildup_p90,source_provider
9487,Maxime Estève,2025-2026,ENG-Premier League,Burnley,D,Defender,34,2946,0.0,0.4516,0.0,0.4516,0.0,0.7021,10.0,6.0,4.438,4.2896,0.0,0.0138,0.0,0.0214,0.3055,0.1833,0.1356,0.131,understat
11281,Michael Kayode,2025-2026,ENG-Premier League,Brentford,D,Defender,37,3281,1.0,1.1691,1.0,1.1691,1.0,3.1847,9.0,33.0,13.0463,9.5688,0.0274,0.0321,0.0274,0.0874,0.2469,0.9052,0.3579,0.2625,understat
1653,Michael Keane,2025-2026,ENG-Premier League,Everton,D S,Defender,33,2586,3.0,3.5691,3.0,3.5691,1.0,0.1301,26.0,2.0,5.3535,4.2836,0.1044,0.1242,0.0348,0.0045,0.9049,0.0696,0.1863,0.1491,understat
10050,Micky van de Ven,2025-2026,ENG-Premier League,Tottenham,D,Defender,35,3049,4.0,2.4526,4.0,2.4526,1.0,1.0143,16.0,5.0,5.5816,5.2438,0.1181,0.0724,0.0295,0.0299,0.4723,0.1476,0.1648,0.1548,understat
11709,Milos Kerkez,2025-2026,ENG-Premier League,Liverpool,D S,Defender,34,2271,2.0,1.3936,2.0,1.3936,1.0,1.8635,9.0,26.0,9.4891,6.8594,0.0793,0.0552,0.0396,0.0739,0.3567,1.0304,0.3761,0.2718,understat
13068,Morato,2025-2026,ENG-Premier League,Nottingham Forest,D S,Defender,21,1333,1.0,1.8854,1.0,1.8854,0.0,0.0937,5.0,2.0,4.4784,3.8473,0.0675,0.1273,0.0,0.0063,0.3376,0.135,0.3024,0.2598,understat
12123,Murillo,2025-2026,ENG-Premier League,Nottingham Forest,D,Defender,25,2132,1.0,0.5957,1.0,0.5957,0.0,0.2994,11.0,8.0,6.3586,6.0499,0.0422,0.0251,0.0,0.0126,0.4644,0.3377,0.2684,0.2554,understat
579,Nathan Aké,2025-2026,ENG-Premier League,Manchester City,D S,Defender,18,681,0.0,1.0962,0.0,1.0962,0.0,0.7114,7.0,6.0,4.4475,3.9373,0.0,0.1449,0.0,0.094,0.9251,0.793,0.5878,0.5204,understat
9733,Nathan Collins,2025-2026,ENG-Premier League,Brentford,D S,Defender,35,2966,1.0,2.9171,1.0,2.9171,2.0,2.4297,20.0,9.0,10.0359,8.5106,0.0303,0.0885,0.0607,0.0737,0.6069,0.2731,0.3045,0.2582,understat
603,Nathaniel Clyne,2025-2026,ENG-Premier League,Crystal Palace,D S,Defender,10,613,0.0,0.2702,0.0,0.2702,1.0,0.6745,3.0,3.0,1.4968,1.2266,0.0,0.0397,0.1468,0.099,0.4405,0.4405,0.2198,0.1801,understat
8204,Neco Williams,2025-2026,ENG-Premier League,Nottingham Forest,D S,Defender,37,3203,2.0,1.8706,2.0,1.8706,3.0,4.3956,46.0,36.0,12.1051,9.0096,0.0562,0.0526,0.0843,0.1235,1.2925,1.0116,0.3401,0.2532,understat
12905,Nicolò Savona,2025-2026,ENG-Premier League,Nottingham Forest,D S,Defender,14,1036,2.0,1.2355,2.0,1.2355,0.0,0.5945,5.0,6.0,3.0065,1.5372,0.1737,0.1073,0.0,0.0516,0.4344,0.5212,0.2612,0.1335,understat
6174,Nikola Milenkovic,2025-2026,ENG-Premier League,Nottingham Forest,D S,Defender,38,3360,0.0,0.5094,0.0,0.5094,0.0,0.2676,15.0,3.0,8.0697,7.9984,0.0,0.0136,0.0,0.0072,0.4018,0.0804,0.2162,0.2142,understat
5659,Nordi Mukiele,2025-2026,ENG-Premier League,Sunderland,D,Defender,32,2793,3.0,2.7789,3.0,2.7789,3.0,2.7528,26.0,23.0,9.0767,6.9887,0.0967,0.0895,0.0967,0.0887,0.8378,0.7411,0.2925,0.2252,understat
10696,Noussair Mazraoui,2025-2026,ENG-Premier League,Manchester United,D S,Defender,20,990,0.0,0.1968,0.0,0.1968,0.0,0.2095,5.0,6.0,5.6487,5.4004,0.0,0.0179,0.0,0.019,0.4545,0.5455,0.5135,0.4909,understat
725,Ola Aina,2025-2026,ENG-Premier League,Nottingham Forest,D,Defender,18,1595,0.0,0.4096,0.0,0.4096,0.0,0.3413,12.0,9.0,3.9507,3.5273,0.0,0.0231,0.0,0.0193,0.6771,0.5078,0.2229,0.199,understat
12358,Oliver Scarles,2025-2026,ENG-Premier League,West Ham,D S,Defender,13,665,0.0,0.2388,0.0,0.2388,0.0,0.9762,3.0,5.0,1.5898,0.6791,0.0,0.0323,0.0,0.1321,0.406,0.6767,0.2152,0.0919,understat
3645,Olivier Boscagli,2025-2026,ENG-Premier League,Brighton,D S,Defender,12,801,0.0,0.0207,0.0,0.0207,1.0,0.1476,1.0,3.0,3.546,3.5086,0.0,0.0023,0.1124,0.0166,0.1124,0.3371,0.3984,0.3942,understat
8986,Omar Alderete,2025-2026,ENG-Premier League,Sunderland,D S,Defender,33,2808,1.0,1.5456,1.0,1.5456,1.0,0.6075,24.0,9.0,4.5496,3.7731,0.0321,0.0495,0.0321,0.0195,0.7692,0.2885,0.1458,0.1209,understat
8717,Pascal Struijk,2025-2026,ENG-Premier League,Leeds,D S,Defender,34,2940,0.0,2.9674,0.0,2.9674,1.0,1.0937,31.0,12.0,7.1203,6.1816,0.0,0.0908,0.0306,0.0335,0.949,0.3673,0.218,0.1892,understat
6221,Pau Torres,2025-2026,ENG-Premier League,Aston Villa,D S,Defender,21,1679,0.0,1.5826,0.0,1.5826,0.0,0.0069,9.0,1.0,4.5037,4.4295,0.0,0.0848,0.0,0.0004,0.4824,0.0536,0.2414,0.2374,understat
9911,Piero Hincapié,2025-2026,ENG-Premier League,Arsenal,D S,Defender,25,1786,1.0,0.4126,1.0,0.4126,2.0,2.1274,3.0,13.0,8.4794,6.883,0.0504,0.0208,0.1008,0.1072,0.1512,0.6551,0.4273,0.3468,understat
13727,Quilindschy Hartman,2025-2026,ENG-Premier League,Burnley,D,Defender,21,1843,0.0,0.3775,0.0,0.3775,5.0,2.7901,9.0,20.0,5.2355,4.0756,0.0,0.0184,0.2442,0.1363,0.4395,0.9767,0.2557,0.199,understat
9105,Radu Dragusin,2025-2026,ENG-Premier League,Tottenham,D S,Defender,10,513,0.0,0.2078,0.0,0.2078,0.0,0.0,4.0,0.0,0.8118,0.8118,0.0,0.0364,0.0,0.0,0.7018,0.0,0.1424,0.1424,understat
7432,Reinildo,2025-2026,ENG-Premier League,Sunderland,D S,Defender,25,1974,0.0,0.17,0.0,0.17,1.0,0.2959,4.0,6.0,3.9468,3.7053,0.0,0.0078,0.0456,0.0135,0.1824,0.2736,0.1799,0.1689,understat
8129,Riccardo Calafiori,2025-2026,ENG-Premier League,Arsenal,D S,Defender,26,1755,1.0,3.4695,1.0,3.4695,2.0,0.6484,32.0,9.0,8.1578,6.5584,0.0513,0.1779,0.1026,0.0333,1.641,0.4615,0.4184,0.3363,understat
9679,Rico Henry,2025-2026,ENG-Premier League,Brentford,D S,Defender,25,1315,0.0,0.1457,0.0,0.1457,1.0,0.3162,5.0,4.0,2.4185,2.2317,0.0,0.01,0.0684,0.0216,0.3422,0.2738,0.1655,0.1527,understat
8961,Rúben Dias,2025-2026,ENG-Premier League,Manchester City,D S,Defender,26,2142,2.0,0.4371,2.0,0.4371,0.0,0.4226,10.0,7.0,14.6866,14.2491,0.084,0.0184,0.0,0.0178,0.4202,0.2941,0.6171,0.5987,understat
10945,Santiago Bueno,2025-2026,ENG-Premier League,Wolverhampton Wanderers,D S,Defender,29,2549,3.0,1.9953,3.0,1.9953,1.0,0.9024,10.0,10.0,4.3502,3.939,0.1059,0.0704,0.0353,0.0319,0.3531,0.3531,0.1536,0.1391,understat
10721,Sepp van den Berg,2025-2026,ENG-Premier League,Brentford,D S,Defender,32,2758,0.0,3.3329,0.0,3.3329,2.0,2.1971,23.0,7.0,8.7362,6.4254,0.0,0.1088,0.0653,0.0717,0.7505,0.2284,0.2851,0.2097,understat
8635,Sven Botman,2025-2026,ENG-Premier League,Newcastle United,D S,Defender,25,1842,1.0,1.551,1.0,1.551,0.0,1.4832,15.0,6.0,6.021,5.7225,0.0489,0.0758,0.0,0.0725,0.7329,0.2932,0.2942,0.2796,understat
5590,Tosin Adarabioyo,2025-2026,ENG-Premier League,Chelsea,D S,Defender,16,791,0.0,0.0724,0.0,0.0724,0.0,0.416,2.0,1.0,3.179,3.179,0.0,0.0082,0.0,0.0473,0.2276,0.1138,0.3617,0.3617,understat
10293,Toti,2025-2026,ENG-Premier League,Wolverhampton Wanderers,D S,Defender,19,1437,0.0,0.9501,0.0,0.9501,0.0,0.1586,5.0,6.0,2.2873,2.1013,0.0,0.0595,0.0,0.0099,0.3132,0.3758,0.1433,0.1316,understat
6615,Trevoh Chalobah,2025-2026,ENG-Premier League,Chelsea,D S,Defender,34,2781,3.0,1.8415,3.0,1.8415,0.0,0.6306,16.0,5.0,14.7285,14.5968,0.0971,0.0596,0.0,0.0204,0.5178,0.1618,0.4767,0.4724,understat
8214,Tyrick Mitchell,2025-2026,ENG-Premier League,Crystal Palace,D S,Defender,38,3258,1.0,1.9847,1.0,1.9847,2.0,3.0361,19.0,29.0,13.1555,9.8705,0.0276,0.0548,0.0552,0.0839,0.5249,0.8011,0.3634,0.2727,understat
1024,Tyrone Mings,2025-2026,ENG-Premier League,Aston Villa,D S,Defender,17,1314,0.0,1.4921,0.0,1.4921,0.0,0.7093,9.0,5.0,3.9032,3.5913,0.0,0.1022,0.0,0.0486,0.6164,0.3425,0.2673,0.246,understat
9512,Valentino Livramento,2025-2026,ENG-Premier League,Newcastle United,D S,Defender,17,1323,0.0,0.1523,0.0,0.1523,1.0,0.6163,3.0,10.0,6.2279,5.6118,0.0,0.0104,0.068,0.0419,0.2041,0.6803,0.4237,0.3818,understat
833,Virgil van Dijk,2025-2026,ENG-Premier League,Liverpool,D,Defender,38,3420,6.0,4.8912,6.0,4.8912,0.0,0.3285,30.0,11.0,12.4856,11.3832,0.1579,0.1287,0.0,0.0086,0.7895,0.2895,0.3286,0.2996,understat
10291,Vitalii Mykolenko,2025-2026,ENG-Premier League,Everton,D,Defender,33,2963,0.0,0.2775,0.0,0.2775,1.0,1.1418,9.0,22.0,8.0947,7.0456,0.0,0.0084,0.0304,0.0347,0.2734,0.6682,0.2459,0.214,understat
7589,Wesley Fofana,2025-2026,ENG-Premier League,Chelsea,D S,Defender,25,1745,0.0,0.5402,0.0,0.5402,1.0,0.6585,8.0,3.0,8.7659,8.7352,0.0,0.0279,0.0516,0.034,0.4126,0.1547,0.4521,0.4505,understat
6888,William Saliba,2025-2026,ENG-Premier League,Arsenal,D S,Defender,31,2609,1.0,1.5778,1.0,1.5778,0.0,1.306,5.0,10.0,11.0173,10.5019,0.0345,0.0544,0.0,0.0451,0.1725,0.345,0.3801,0.3623,understat
9958,Yerson Mosquera,2025-2026,ENG-Premier League,Wolverhampton Wanderers,D S,Defender,27,2154,0.0,2.9658,0.0,2.9658,0.0,1.2028,30.0,11.0,5.8531,3.759,0.0,0.1239,0.0,0.0503,1.2535,0.4596,0.2446,0.1571,understat
5232,Alexander Isak,2025-2026,ENG-Premier League,Liverpool,F S,Forward,14,717,3.0,3.2453,3.0,3.2453,1.0,0.8461,17.0,2.0,4.253,0.9801,0.3766,0.4074,0.1255,0.1062,2.1339,0.251,0.5338,0.123,understat
8384,Armando Broja,2025-2026,ENG-Premier League,Burnley,F S,Forward,24,822,1.0,2.5165,1.0,2.5165,1.0,0.6098,16.0,5.0,2.6858,1.0258,0.1095,0.2755,0.1095,0.0668,1.7518,0.5474,0.2941,0.1123,understat
11974,Benjamin Sesko,2025-2026,ENG-Premier League,Manchester United,F S,Forward,30,1636,11.0,12.5041,11.0,12.5041,1.0,0.5977,61.0,9.0,14.2272,1.6295,0.6051,0.6879,0.055,0.0329,3.3557,0.4951,0.7827,0.0896,understat
9983,Beto,2025-2026,ENG-Premier League,Everton,F S,Forward,37,1552,9.0,10.9477,9.0,10.9477,1.0,1.0042,43.0,12.0,12.0972,0.9316,0.5219,0.6349,0.058,0.0582,2.4936,0.6959,0.7015,0.054,understat
9789,Brian Brobbey,2025-2026,ENG-Premier League,Sunderland,F S,Forward,31,1943,7.0,7.1119,7.0,7.1119,1.0,1.5084,36.0,15.0,9.2881,1.6009,0.3242,0.3294,0.0463,0.0699,1.6675,0.6948,0.4302,0.0742,understat
4456,Chris Wood,2025-2026,ENG-Premier League,Nottingham Forest,F S,Forward,15,913,3.0,3.3652,3.0,3.3652,0.0,0.3217,23.0,5.0,3.2678,0.507,0.2957,0.3317,0.0,0.0317,2.2673,0.4929,0.3221,0.05,understat
5595,Daniel James,2025-2026,ENG-Premier League,Leeds,D F S,Forward,19,538,0.0,0.7999,0.0,0.7999,0.0,0.4895,14.0,9.0,1.5797,0.3268,0.0,0.1338,0.0,0.0819,2.342,1.5056,0.2643,0.0547,understat
501,Danny Welbeck,2025-2026,ENG-Premier League,Brighton,F S,Forward,37,2286,13.0,12.7189,12.0,10.4354,1.0,2.2625,56.0,20.0,14.9849,4.7967,0.5118,0.5007,0.0394,0.0891,2.2047,0.7874,0.59,0.1888,understat
5555,Dominic Calvert-Lewin,2025-2026,ENG-Premier League,Leeds,F S,Forward,35,2732,14.0,18.6713,10.0,14.8655,1.0,1.5441,73.0,20.0,18.0262,2.7684,0.4612,0.6151,0.0329,0.0509,2.4048,0.6589,0.5938,0.0912,understat
1679,Dominic Solanke,2025-2026,ENG-Premier League,Tottenham,F S,Forward,15,989,3.0,3.5864,3.0,3.5864,0.0,0.5976,20.0,6.0,4.7046,1.6909,0.273,0.3264,0.0,0.0544,1.82,0.546,0.4281,0.1539,understat
8260,Erling Haaland,2025-2026,ENG-Premier League,Manchester City,F S,Forward,35,2979,27.0,28.7953,24.0,25.7507,8.0,5.5077,125.0,25.0,32.7354,5.1635,0.8157,0.8699,0.2417,0.1664,3.7764,0.7553,0.989,0.156,understat
12963,Evanilson,2025-2026,ENG-Premier League,Bournemouth,F S,Forward,36,2810,6.0,11.8301,6.0,11.8301,1.0,3.0691,72.0,30.0,15.95,3.4856,0.1922,0.3789,0.032,0.0983,2.306,0.9609,0.5109,0.1116,understat
8995,Hugo Ekitike,2025-2026,ENG-Premier League,Liverpool,F S,Forward,28,1835,11.0,11.9322,11.0,11.9322,4.0,2.4913,65.0,21.0,16.323,4.8864,0.5395,0.5852,0.1962,0.1222,3.188,1.03,0.8006,0.2397,understat
5735,Jean-Philippe Mateta,2025-2026,ENG-Premier League,Crystal Palace,F S,Forward,32,2225,12.0,15.9774,8.0,12.9328,0.0,1.2496,63.0,9.0,15.1708,2.3938,0.4854,0.6463,0.0,0.0505,2.5483,0.364,0.6136,0.0968,understat
11070,Jørgen Strand Larsen,2025-2026,ENG-Premier League,"Crystal Palace,Wolverhampton Wanderers",F S,Forward,36,2353,4.0,6.5142,3.0,4.9919,1.0,0.6866,44.0,10.0,7.0698,2.569,0.153,0.2492,0.0382,0.0263,1.683,0.3825,0.2704,0.0983,understat
8868,Liam Delap,2025-2026,ENG-Premier League,Chelsea,F S,Forward,28,1064,1.0,5.0301,1.0,5.0301,0.0,0.1693,36.0,3.0,7.5159,3.4006,0.0846,0.4255,0.0,0.0143,3.0451,0.2538,0.6357,0.2876,understat
6544,Lukas Nmecha,2025-2026,ENG-Premier League,Leeds,F S,Forward,31,1076,6.0,8.1403,4.0,5.8568,1.0,1.6845,30.0,11.0,6.9615,1.4674,0.5019,0.6809,0.0836,0.1409,2.5093,0.9201,0.5823,0.1227,understat
8865,Ollie Watkins,2025-2026,ENG-Premier League,Aston Villa,F S,Forward,37,2908,16.0,18.8277,16.0,18.8277,3.0,2.816,83.0,23.0,21.7459,4.3408,0.4952,0.5827,0.0928,0.0872,2.5688,0.7118,0.673,0.1343,understat
4105,Raúl Jiménez,2025-2026,ENG-Premier League,Fulham,F S,Forward,36,2215,9.0,12.0166,5.0,8.9719,3.0,1.9441,73.0,25.0,10.5513,1.558,0.3657,0.4883,0.1219,0.079,2.9661,1.0158,0.4287,0.0633,understat
10717,Rodrigo Muniz,2025-2026,ENG-Premier League,Fulham,F S,Forward,21,1001,1.0,4.5453,1.0,4.5453,1.0,0.9615,32.0,8.0,4.831,1.298,0.0899,0.4087,0.0899,0.0864,2.8771,0.7193,0.4344,0.1167,understat
13222,Thiago,2025-2026,ENG-Premier League,Brentford,F S,Forward,38,3292,22.0,24.6898,14.0,17.8393,1.0,3.45,84.0,24.0,22.6935,4.9276,0.6015,0.675,0.0273,0.0943,2.2965,0.6561,0.6204,0.1347,understat
12916,Thierno Barry,2025-2026,ENG-Premier League,Everton,F S,Forward,38,1921,8.0,9.1493,8.0,9.1493,0.0,1.0039,38.0,12.0,10.249,2.1521,0.3748,0.4287,0.0,0.047,1.7803,0.5622,0.4802,0.1008,understat
8875,Tolu Arokodare,2025-2026,ENG-Premier League,Wolverhampton Wanderers,F S,Forward,33,1357,3.0,7.4266,3.0,6.6654,1.0,1.1597,46.0,11.0,5.4045,1.1025,0.199,0.4925,0.0663,0.0769,3.0508,0.7296,0.3584,0.0731,understat
10948,Valentín Castellanos,2025-2026,ENG-Premier League,West Ham,F S,Forward,18,1430,6.0,7.1198,6.0,7.1198,0.0,0.7475,50.0,12.0,6.7795,1.139,0.3776,0.4481,0.0,0.047,3.1469,0.7552,0.4267,0.0717,understat
7254,Viktor Gyokeres,2025-2026,ENG-Premier League,Arsenal,F S,Forward,36,2255,14.0,13.8714,11.0,11.5879,1.0,2.6537,55.0,20.0,14.7752,3.2595,0.5588,0.5536,0.0399,0.1059,2.1951,0.7982,0.5897,0.1301,understat
11155,Wilfried Gnonto,2025-2026,ENG-Premier League,Leeds,F S,Forward,23,493,0.0,0.4377,0.0,0.4377,1.0,1.2471,10.0,8.0,2.8794,1.2366,0.0,0.0799,0.1826,0.2277,1.8256,1.4604,0.5256,0.2258,understat
9556,William Osula,2025-2026,ENG-Premier League,Newcastle United,F S,Forward,24,777,7.0,4.9154,7.0,4.9154,0.0,0.4467,23.0,6.0,5.1104,0.3746,0.8108,0.5694,0.0,0.0517,2.6641,0.695,0.5919,0.0434,understat
7148,Wilson Isidor,2025-2026,ENG-Premier League,Sunderland,F S,Forward,32,1142,6.0,5.6194,6.0,5.6194,0.0,0.0,43.0,0.0,6.0322,0.6748,0.4729,0.4429,0.0,0.0,3.3888,0.0,0.4754,0.0532,understat
5786,Yoane Wissa,2025-2026,ENG-Premier League,Newcastle United,F S,Forward,19,492,1.0,3.2382,1.0,3.2382,0.0,0.1695,13.0,3.0,4.3541,1.3059,0.1829,0.5924,0.0,0.031,2.378,0.5488,0.7965,0.2389,understat
13729,Zian Flemming,2025-2026,ENG-Premier League,Burnley,F S,Forward,29,1795,11.0,9.5548,9.0,8.0325,0.0,0.6848,52.0,10.0,7.8253,1.7186,0.5515,0.4791,0.0,0.0343,2.6072,0.5014,0.3924,0.0862,understat
8942,Aaron Hickey,2025-2026,ENG-Premier League,Brentford,D M S,Midfielder,21,668,0.0,0.5499,0.0,0.5499,0.0,0.6038,6.0,1.0,2.6958,2.2481,0.0,0.0741,0.0,0.0814,0.8084,0.1347,0.3632,0.3029,understat
5584,Aaron Wan-Bissaka,2025-2026,ENG-Premier League,West Ham,D M S,Midfielder,25,2093,0.0,0.0,0.0,0.0,2.0,1.429,0.0,18.0,3.8278,3.0861,0.0,0.0,0.086,0.0614,0.0,0.774,0.1646,0.1327,understat
12409,Adam Wharton,2025-2026,ENG-Premier League,Crystal Palace,M S,Midfielder,34,2596,1.0,1.1521,1.0,1.1521,5.0,6.6246,32.0,44.0,14.6792,10.5615,0.0347,0.0399,0.1733,0.2297,1.1094,1.5254,0.5089,0.3662,understat
12168,Alejandro Jiménez,2025-2026,ENG-Premier League,Bournemouth,D M S,Midfielder,31,2354,1.0,1.2104,1.0,1.2104,0.0,1.7029,21.0,15.0,7.3223,4.8696,0.0382,0.0463,0.0,0.0651,0.8029,0.5735,0.28,0.1862,understat
500,Alex Iwobi,2025-2026,ENG-Premier League,Fulham,M,Midfielder,29,2473,4.0,2.4032,4.0,2.4032,3.0,3.63,39.0,42.0,10.4246,6.6024,0.1456,0.0875,0.1092,0.1321,1.4193,1.5285,0.3794,0.2403,understat
12149,Alex Scott,2025-2026,ENG-Premier League,Bournemouth,M S,Midfielder,37,2915,3.0,3.5001,3.0,3.5001,1.0,2.8919,44.0,26.0,15.2462,10.9916,0.0926,0.1081,0.0309,0.0893,1.3585,0.8027,0.4707,0.3394,understat
8379,Alexis Mac Allister,2025-2026,ENG-Premier League,Liverpool,M S,Midfielder,37,2683,2.0,4.0717,2.0,4.0717,4.0,2.8496,52.0,34.0,13.186,8.3446,0.0671,0.1366,0.1342,0.0956,1.7443,1.1405,0.4423,0.2799,understat
8127,Amad Diallo Traore,2025-2026,ENG-Premier League,Manchester United,D M S,Midfielder,32,2341,2.0,5.73,2.0,5.73,3.0,5.6472,54.0,40.0,18.6813,10.0517,0.0769,0.2203,0.1153,0.2171,2.076,1.5378,0.7182,0.3864,understat
9667,Amadou Onana,2025-2026,ENG-Premier League,Aston Villa,M S,Midfielder,25,1793,2.0,2.7725,2.0,2.7725,0.0,0.5039,19.0,7.0,6.8153,5.3132,0.1004,0.1392,0.0,0.0253,0.9537,0.3514,0.3421,0.2667,understat
8211,Amine Adli,2025-2026,ENG-Premier League,Bournemouth,M S,Midfielder,31,1036,3.0,3.5745,3.0,3.5745,1.0,1.2779,20.0,17.0,6.1351,2.1691,0.2606,0.3105,0.0869,0.111,1.7375,1.4768,0.533,0.1884,understat
11808,Andrey Santos,2025-2026,ENG-Premier League,Chelsea,M S,Midfielder,27,1217,1.0,2.5552,1.0,2.5552,0.0,0.6884,11.0,8.0,6.3246,4.395,0.074,0.189,0.0,0.0509,0.8135,0.5916,0.4677,0.325,understat
13022,André,2025-2026,ENG-Premier League,Wolverhampton Wanderers,M S,Midfielder,35,2763,1.0,0.5157,1.0,0.5157,0.0,1.2478,15.0,18.0,6.2202,5.5261,0.0326,0.0168,0.0,0.0406,0.4886,0.5863,0.2026,0.18,understat
5598,Angel Gomes,2025-2026,ENG-Premier League,Wolverhampton Wanderers,M S,Midfielder,12,475,0.0,0.1934,0.0,0.1934,0.0,0.2992,6.0,6.0,1.675,1.359,0.0,0.0366,0.0,0.0567,1.1368,1.1368,0.3174,0.2575,understat
9910,Anton Stach,2025-2026,ENG-Premier League,Leeds,M S,Midfielder,29,2394,5.0,2.9208,5.0,2.9208,3.0,5.9581,55.0,61.0,10.1479,6.2069,0.188,0.1098,0.1128,0.224,2.0677,2.2932,0.3815,0.2333,understat
13834,Ao Tanaka,2025-2026,ENG-Premier League,Leeds,M S,Midfielder,28,1330,2.0,2.1982,2.0,2.1982,0.0,1.3577,17.0,18.0,6.8061,4.3134,0.1353,0.1487,0.0,0.0919,1.1504,1.218,0.4606,0.2919,understat
10184,Archie Gray,2025-2026,ENG-Premier League,Tottenham,D M S,Midfielder,24,1497,2.0,1.5885,2.0,1.5885,2.0,1.6584,11.0,8.0,3.5702,2.1685,0.1202,0.0955,0.1202,0.0997,0.6613,0.481,0.2146,0.1304,understat
3635,Bernardo Silva,2025-2026,ENG-Premier League,Manchester City,M S,Midfielder,38,2917,2.0,2.8996,2.0,2.8996,4.0,5.2829,30.0,47.0,25.1888,19.4027,0.0617,0.0895,0.1234,0.163,0.9256,1.4501,0.7772,0.5986,understat
5789,Boubacar Kamara,2025-2026,ENG-Premier League,Aston Villa,M S,Midfielder,18,1434,1.0,1.0522,1.0,1.0522,3.0,0.729,7.0,15.0,5.698,4.2702,0.0628,0.066,0.1883,0.0458,0.4393,0.9414,0.3576,0.268,understat
11310,Brajan Gruda,2025-2026,ENG-Premier League,Brighton,M S,Midfielder,18,716,1.0,1.7725,1.0,1.7725,1.0,1.2155,16.0,16.0,5.4799,2.8442,0.1257,0.2228,0.1257,0.1528,2.0112,2.0112,0.6888,0.3575,understat
1228,Bruno Fernandes,2025-2026,ENG-Premier League,Manchester United,M,Midfielder,35,3082,9.0,11.9318,5.0,7.3648,21.0,17.7571,85.0,137.0,25.9442,11.6638,0.2628,0.3484,0.6132,0.5185,2.4822,4.0006,0.7576,0.3406,understat
8327,Bruno Guimarães,2025-2026,ENG-Premier League,Newcastle United,M S,Midfielder,29,2467,9.0,6.5973,7.0,5.075,5.0,3.8693,42.0,44.0,14.0981,9.3658,0.3283,0.2407,0.1824,0.1412,1.5322,1.6052,0.5143,0.3417,understat
6456,Callum Hudson-Odoi,2025-2026,ENG-Premier League,Nottingham Forest,M S,Midfielder,30,1857,3.0,2.9517,3.0,2.9517,4.0,3.9338,30.0,44.0,11.1277,5.7289,0.1454,0.1431,0.1939,0.1907,1.454,2.1325,0.5393,0.2777,understat
11297,Carlos Alcaraz,2025-2026,ENG-Premier League,Everton,M S,Midfielder,20,681,0.0,1.0088,0.0,1.0088,1.0,1.2138,20.0,9.0,2.6838,1.3459,0.0,0.1333,0.1322,0.1604,2.6432,1.1894,0.3547,0.1779,understat
10527,Carlos Baleba,2025-2026,ENG-Premier League,Brighton,M S,Midfielder,31,1692,0.0,0.5733,0.0,0.5733,0.0,0.8125,20.0,9.0,5.856,4.6079,0.0,0.0305,0.0,0.0432,1.0638,0.4787,0.3115,0.2451,understat
2248,Casemiro,2025-2026,ENG-Premier League,Manchester United,M S,Midfielder,34,2649,9.0,6.5774,9.0,6.5774,2.0,3.1777,52.0,36.0,16.1687,11.8756,0.3058,0.2235,0.068,0.108,1.7667,1.2231,0.5493,0.4035,understat
9451,Chimuanya Ugochukwu,2025-2026,ENG-Premier League,Burnley,M S,Midfielder,35,2407,3.0,2.6225,3.0,2.6225,1.0,0.4494,22.0,10.0,7.2667,4.9091,0.1122,0.0981,0.0374,0.0168,0.8226,0.3739,0.2717,0.1836,understat
13719,Chris Rigg,2025-2026,ENG-Premier League,Sunderland,M S,Midfielder,18,780,1.0,0.8001,1.0,0.8001,1.0,1.1892,12.0,9.0,1.9689,0.7254,0.1154,0.0923,0.1154,0.1372,1.3846,1.0385,0.2272,0.0837,understat
9040,Conor Gallagher,2025-2026,ENG-Premier League,Tottenham,M S,Midfielder,16,1229,1.0,1.5124,1.0,1.5124,1.0,0.8551,11.0,13.0,4.1735,2.5543,0.0732,0.1108,0.0732,0.0626,0.8055,0.952,0.3056,0.1871,understat
6665,Curtis Jones,2025-2026,ENG-Premier League,Liverpool,D M S,Midfielder,34,1910,1.0,2.4063,1.0,2.4063,2.0,2.8341,22.0,22.0,10.6202,7.2371,0.0471,0.1134,0.0942,0.1335,1.0366,1.0366,0.5004,0.341,understat
6145,Daichi Kamada,2025-2026,ENG-Premier League,Crystal Palace,M S,Midfielder,28,1924,0.0,1.4872,0.0,1.4872,0.0,2.5858,19.0,20.0,9.8842,7.306,0.0,0.0696,0.0,0.121,0.8888,0.9356,0.4624,0.3418,understat
6820,David Brooks,2025-2026,ENG-Premier League,Bournemouth,M S,Midfielder,31,1191,1.0,6.5401,1.0,6.5401,3.0,4.1968,48.0,25.0,12.1954,2.6665,0.0756,0.4942,0.2267,0.3171,3.6272,1.8892,0.9216,0.2015,understat
5553,Declan Rice,2025-2026,ENG-Premier League,Arsenal,D M S,Midfielder,36,3111,4.0,3.721,4.0,3.721,5.0,8.1594,40.0,63.0,18.4909,12.9569,0.1157,0.1076,0.1446,0.236,1.1572,1.8226,0.5349,0.3748,understat
